order_id,product_id,add_to_cart_order,reordered
1484680,35845,11,1
2492590,40706,10,0
696611,10840,9,1
2874473,32923,1,0
2073002,2421,2,1
3134153,49131,7,0
3236610,22619,13,1
2831031,23554,9,0
1752696,16759,13,0
3407246,34308,12,0
2934632,35993,7,0
3040809,21872,15,0
2765373,5785,2,1
1201494,47893,9,1
2542954,196,5,1
1724146,45123,6,1
2650793,7500,5,0
580290,186,1,0
104517,27845,1,1
1115951,117,2,1
1035635,34574,1,0
161964,38508,5,0
1729306,13176,5,1
1598434,42342,8,0
2708387,28289,10,1
1209096,18337,9,0
3357780,41206,1,0
3308683,32689,15,0
2703387,26604,11,1
338658,30489,2,1
438387,38504,3,1
2078098,35121,2,1
1596308,26165,1,1
512954,11610,20,0
1084893,41787,5,0
2490440,46906,6,0
3332129,28155,1,1
407918,20119,3,1
418469,49683,7,1
628582,32655,6,1
887144,11985,3,0
1950362,19478,12,1
1475145,32478,6,1
1761113,8385,18,1
2931495,10082,1,1
398990,26620,30,1
2288248,5785,13,1
1781503,37193,13,1
1852186,27344,5,1
2842994,20738,8,1
2672410,46979,13,1
1378335,5834,8,0
994740,22963,11,0
139181,19734,13,1
1018938,4957,5,1
1059452,6846,9,0
2430418,46667,18,0
3192004,13176,7,1
1973484,39408,3,1
2719431,19265,3,1
921991,30016,40,0
1176164,32474,13,1
1683457,6086,3,1
1535743,20947,1,1
3133458,43789,13,1
1214111,25072,19,0
1176025,20144,3,0
2647455,16290,3,1
923255,10753,3,1
2364737,15153,11,1
1441399,28934,5,0
3231332,41290,5,0
443223,38285,1,1
1811455,34067,24,0
108299,23734,11,0
3416360,19398,13,0
109927,23909,3,1
2046117,46906,1,0
520239,10070,1,1
1422015,6789,10,1
361169,46667,13,0
14966,27156,3,0
983389,21709,3,1
2400425,45,1,0
370714,36176,22,0
274142,42625,29,1
841056,24964,8,1
2941688,2429,13,0
1125790,38419,17,0
2078264,12481,20,1
1788603,47990,6,1
161871,25890,3,0
789866,47209,36,1
385068,502,2,1
86755,22035,2,0
1211668,27845,6,1
601052,17706,25,0
187479,38164,12,1
1984485,37131,15,0
1594749,1935,15,0
960821,44548,2,1
1820516,23909,3,1
3145251,34126,12,1
3325045,4605,2,0
804784,23881,8,1
1419485,26209,6,1
1581939,44581,6,0
34058,37033,6,0
2161671,5315,18,1
2527287,16145,8,0
1677459,43789,10,0
3264740,25332,5,0
1537317,27941,1,0
786953,44229,17,1
383691,25340,16,1
3403482,13166,1,1
1603230,44234,2,0
1053845,43234,3,1
2848826,49026,2,1
2466176,27171,4,0
2751488,20114,8,1
1718117,7054,3,1
3413498,32681,22,0
847342,20955,5,1
1094137,40210,17,0
351915,43234,20,1
3380950,19478,8,0
2689373,47766,6,1
1845186,16014,7,0
345576,17461,11,1
2299791,18987,8,1
635269,6238,13,0
3245971,8693,6,0
1224532,48099,1,0
2887802,14778,8,1
2049979,27885,4,1
540855,38772,5,0
824529,5212,2,1
1756890,36399,11,0
1070767,40992,15,0
2878295,42625,6,1
2601877,21553,11,1
3067763,14715,3,0
597220,28647,8,1
1281457,16797,2,1
1497867,22888,7,0
992543,14867,4,1
2381905,35750,29,0
156492,4605,2,1
3408277,20754,32,0
2717928,38883,6,0
1170707,21137,7,1
3088399,26165,3,0
234056,30233,5,1
1459769,48720,2,1
2693516,21333,5,1
3395478,26629,12,1
691954,26606,3,0
2674070,5716,4,1
420278,30442,14,0
2318591,21137,3,1
2321001,34217,1,0
3188868,39877,12,0
1077199,27663,3,1
2767029,44116,4,0
1198430,40698,6,1
589539,25890,4,1
1191293,31623,6,1
1871027,1940,2,1
333151,2010,39,0
2273655,3896,12,1
1853637,24799,19,0
591957,45007,14,0
1826813,4605,21,0
3174918,47766,27,0
878853,40871,20,1
1100327,37107,4,0
1730470,21616,1,1
341281,9058,5,1
341541,32905,5,0
3331291,28597,2,1
2446387,9092,17,1
1684406,42093,10,0
2594742,45,12,1
3290160,22035,2,1
1938986,1025,13,1
1102475,12879,3,1
2617140,13870,5,0
2197681,13031,7,1
2262774,26369,3,1
3106864,18352,17,1
485841,21616,1,1
2138384,21970,3,1
110237,14332,19,0
2305541,11250,12,0
3057192,16334,16,0
2833731,5746,19,1
1655808,31378,7,1
1317433,38996,20,0
898618,47209,1,1
1307233,35221,5,1
78592,39315,1,0
2661078,21137,4,1
2142380,21616,9,1
1443664,16167,6,1
417256,10189,1,1
771092,49555,4,1
305113,20433,5,1
1996574,40310,4,1
2208682,5818,2,0
763463,12872,3,1
1744226,26562,14,0
639194,26216,6,0
1727720,42244,23,0
452166,40706,12,0
95543,4210,9,1
2824485,38159,9,1
2699292,21405,2,0
207244,36664,10,1
918888,36058,4,1
997915,26521,17,1
3117098,31445,7,1
485865,9821,3,0
2515470,22935,2,1
2600093,15937,13,1
2872438,45007,11,1
2724698,45066,10,1
921193,12099,1,1
1450949,23874,21,0
2232249,19171,9,0
2817245,7628,5,0
444135,37774,2,1
2214647,37710,3,0
2106499,34862,38,1
2420919,28741,37,0
2670740,23375,14,0
1011928,24830,6,0
581566,37029,7,0
168443,8277,2,1
1584093,1090,4,1
882911,11594,5,1
3212930,5911,17,1
1027129,25782,1,0
752078,12845,6,0
451138,28199,12,1
3360219,5331,8,0
2722005,12888,9,0
3266982,3996,17,0
1494499,33090,1,0
1394462,28599,8,1
1643104,38456,16,1
516253,19678,15,1
1681470,18673,3,0
2958499,23470,3,1
20263,19660,1,0
293340,6985,2,0
1205342,33198,14,0
2216518,6348,3,0
378674,45007,12,0
1343922,32851,9,1
3189367,4274,6,0
482893,21137,2,1
2686575,33452,2,0
753274,14867,3,0
2554139,11005,3,0
1409625,26606,16,1
3050360,47766,22,0
2668642,27323,3,1
1266898,49007,7,0
919427,23622,8,1
2199162,46979,17,0
397833,41273,2,0
1086587,23579,3,1
467374,42360,1,1
421581,41400,1,1
1249443,1774,18,0
279731,20084,6,1
1399986,44156,19,1
2137704,3880,11,1
2475406,11629,26,0
732346,24852,2,1
2634693,11520,10,0
1737180,41220,17,1
2867371,34229,7,0
333240,33352,11,0
57247,46562,6,1
818986,21137,7,0
1395879,8518,19,0
1026765,30489,22,1
3276092,21903,9,1
1431826,8570,3,0
850550,30563,15,0
2996453,10895,2,1
1001350,19678,5,1
1030113,34126,2,0
1886628,33120,2,1
2380800,24830,4,1
453247,2535,8,0
1690372,25659,2,0
2542544,30233,3,1
335072,33636,7,1
1583676,38426,7,1
2127699,44089,8,1
1045566,18739,16,1
1995106,48523,7,0
795179,47800,16,0
69111,8153,1,1
3057404,42265,8,1
2071810,8424,2,0
248983,38928,10,1
887394,47144,5,0
149672,39758,8,1
3169468,46817,6,1
875144,39877,6,1
414122,4149,8,1
178937,33642,2,0
3183952,49520,4,0
3182928,43352,1,1
1561479,17878,15,1
712708,5068,4,0
418609,47626,5,1
2069173,12206,17,1
1743335,38504,26,1
1518922,5646,10,1
2674262,17948,9,1
268770,10255,13,1
27926,8518,31,1
3278803,37646,9,1
831107,31759,1,1
538950,21903,20,1
1761200,11198,3,0
580372,3802,1,1
3260693,39928,14,1
551375,12847,5,0
1059565,46274,3,1
1759144,43154,2,0
133318,43394,2,1
2556320,44643,24,1
735986,3899,14,0
606228,33636,9,0
640553,46470,7,0
1663910,31343,2,1
3015474,2238,16,0
1276666,39408,3,0
3061155,21903,3,1
3106367,46020,22,0
2743514,20362,5,0
3172604,10193,8,0
645910,46979,16,0
1775443,32839,9,0
1664187,47209,2,1
2899410,13176,8,1
1152913,46979,14,1
2806592,26604,4,1
1487794,43961,14,0
1543304,9076,11,0
2231100,39275,4,0
3006505,9076,3,0
200692,26620,3,0
2201255,47766,3,1
1496520,31640,5,0
743552,25273,7,0
364527,26209,3,0
1827139,13988,14,0
3393570,47185,9,1
1868780,44008,17,1
2075865,39277,1,1
2921940,35628,18,0
740743,22594,11,1
782625,39619,7,1
2824772,24964,6,0
2779560,16145,11,1
1540473,33043,4,0
3225656,4942,3,1
2753660,29408,13,0
843243,30480,5,1
2785134,26209,3,1
2445390,5550,5,1
2349691,22328,26,1
2906967,40278,4,1
2931479,24764,9,0
281249,21986,10,1
918735,30489,3,1
600879,8021,18,0
2016562,13541,5,1
55901,8056,17,1
953067,32950,4,0
403686,40233,2,1
538483,39180,3,1
520822,13176,9,1
2935529,40706,22,0
1016515,24658,7,1
2799108,4576,12,1
1949431,28762,30,0
3348710,49517,4,1
2738703,27695,5,1
2669455,41177,3,0
327653,13380,5,1
590724,28934,3,1
218081,28785,10,0
2826558,47042,7,1
1018441,45296,2,0
320101,30385,4,1
3354474,38456,10,1
1853808,10246,1,0
2283243,8021,6,1
920005,13176,3,1
1416815,33222,20,1
3029130,21903,5,0
679213,27323,8,0
787170,41950,5,1
1149892,38844,7,0
1372502,45570,2,1
2907849,14168,1,0
3222821,15457,15,0
2766955,21616,6,1
2374743,45116,2,1
2757952,13640,4,0
1025425,16676,1,1
300088,41806,11,1
2325780,27543,1,1
2315682,45066,4,1
2255807,39275,15,0
1460761,29334,15,0
1163888,26649,4,0
1803614,47209,3,1
1333152,1263,7,1
1988900,33198,9,0
321782,43875,2,1
3268784,21614,2,1
1243730,42507,7,0
2731913,35838,24,0
2136487,10749,4,1
2816963,41950,5,1
2682278,28632,18,0
47508,162,3,0
2682698,40545,17,0
1816181,26300,13,0
3236914,24964,2,0
2004207,22035,8,0
3019604,45674,2,1
51689,29328,6,1
1615284,15680,7,0
3017394,26698,3,0
378049,43129,10,0
2007342,4066,17,0
1054549,30407,1,0
2202233,21903,4,1
1488172,37947,10,0
1405284,16953,4,1
1618519,19660,4,0
1327244,36606,1,1
426984,19660,1,1
1441357,39005,5,1
1967882,4920,2,1
3121303,21351,22,1
2505158,19677,5,0
1774262,27966,12,1
970018,35522,19,1
2201965,37257,2,1
3356861,19019,4,1
476036,17872,9,1
1443800,27156,2,0
885034,33376,9,0
622907,27966,9,1
1363373,14678,4,0
3280366,5479,28,1
3322821,20119,20,0
2648209,4931,4,1
1194860,25562,4,0
627338,32303,1,1
248443,26283,22,0
3108255,41317,7,0
2440765,4932,3,1
2636113,29223,2,1
119887,47059,8,1
277259,22935,4,1
989468,15386,1,1
827737,11448,3,1
1295862,21603,11,1
2683377,22935,16,1
1276425,5748,16,1
411649,44116,4,0
1559811,22281,7,0
3155261,32293,9,1
529650,11068,10,1
2591842,19711,27,1
95659,8480,3,0
1027511,8424,1,1
300600,1103,18,0
61135,10912,9,0
150448,40634,14,1
187559,45916,4,1
803117,18564,5,1
144946,10749,2,1
622109,15438,11,0
3056718,39589,6,1
1616002,14084,4,1
2727545,47209,5,1
1103838,22935,6,0
2615314,27730,4,1
1221806,29615,11,1
1197465,23139,8,1
2984962,18256,34,1
201918,41570,18,0
577515,20380,7,1
1818094,27086,2,1
1278930,7503,2,1
1905126,3434,3,0
1492713,48104,15,1
1550970,28432,43,0
727137,39527,7,0
1959877,27360,1,0
2042698,47144,6,0
645549,43483,19,0
344559,28371,5,0
2742311,44325,6,1
947863,6902,23,0
359760,21616,6,0
1978330,29987,6,0
230894,25890,8,0
29784,26587,23,0
2994256,13549,37,0
2342680,43262,5,0
1207318,46853,5,0
2894519,13049,16,0
400520,10305,2,0
2753967,25598,4,1
2489370,21938,14,0
2419434,33198,2,1
683815,17021,10,0
2379642,28020,12,1
2080019,36316,20,1
3017585,47766,14,0
231616,49270,9,0
2518891,36397,7,1
2000171,39040,3,1
3023710,28849,4,0
170957,18465,4,1
828089,24838,9,1
1013048,5818,19,1
2070284,29307,11,1
797112,42585,7,0
2383574,9604,25,0
1892566,40992,3,0
984349,31683,4,1
775714,41272,1,1
611520,16974,9,0
291731,48075,5,1
21395,49517,7,1
383252,2067,2,1
533714,21174,8,0
1385937,30559,7,0
1877795,32115,14,0
665138,20955,1,1
1352226,24964,15,1
645293,21616,22,1
1420122,43279,4,1
1357481,43713,5,1
440510,49683,14,0
3406165,41065,1,1
2071983,13712,5,1
2414318,13176,1,1
2476009,6182,2,1
3281720,26604,12,0
900303,30391,8,1
3000670,38293,24,0
1528496,49247,12,0
6972,9637,19,0
210139,38456,3,1
2802286,13759,9,1
3005038,5876,5,1
143050,287,9,1
657944,25133,15,0
1007488,8571,8,1
787622,18471,6,1
2589649,18473,9,1
641070,5785,7,1
753378,19019,8,1
530065,11777,3,0
2260123,27521,7,1
474202,19816,7,1
259931,43961,2,1
3218627,44142,18,1
1679229,7969,1,1
3159381,2962,11,0
2445108,8251,16,0
965880,46979,3,1
302958,6978,7,0
1423667,14678,10,1
959190,44443,20,0
3414007,41787,12,1
1133214,21903,2,1
1976724,12569,14,1
2513516,19370,13,1
2806795,31847,7,0
2764527,34243,3,1
3212163,9076,29,1
353633,2639,5,0
1933108,30406,6,0
2568411,13176,6,1
850868,21288,1,1
2838712,24852,17,1
779248,31374,4,0
1575173,48210,8,1
1907269,49683,1,0
225956,19382,3,0
3394781,39993,8,0
1895299,27652,1,1
489709,46720,16,1
2033170,21872,14,0
1189660,1427,15,1
3288571,27156,12,1
362293,15008,34,0
1630271,11759,3,0
1685945,23405,3,1
1215978,46979,29,1
1830334,44008,5,1
3135849,35383,5,1
1650303,38273,10,1
2754257,36878,1,0
2654002,23785,23,0
1268261,45066,4,1
3275332,25146,4,1
1326260,22000,12,0
653164,29307,5,1
2832916,33401,5,1
61103,44799,16,1
2281863,31210,8,0
1419587,30117,1,1
2739940,24852,8,1
1788047,5876,4,1
753764,21616,1,1
541892,21137,2,1
1070136,12409,46,1
1922053,19049,2,0
382475,49072,8,0
852695,17948,5,0
2936135,21137,5,1
2683943,4562,7,1
2524754,160,6,1
2691917,49628,10,1
2758262,21709,14,1
140642,20114,2,1
930852,44359,13,0
402538,39146,2,1
1428927,6686,7,0
2294496,5973,11,1
501949,33720,4,1
3228363,35887,33,1
1458917,28123,14,0
1669625,39266,10,0
740757,43961,23,1
3179918,48183,28,0
3251717,43713,6,1
1190516,4942,1,1
2470551,45584,14,0
1923465,47792,19,0
3246528,13176,5,1
3124131,12980,2,0
1904762,35004,8,1
2047301,43888,9,0
2554685,19348,3,1
674862,46738,9,0
2400590,7175,6,1
1573210,39408,10,1
1992955,35535,14,1
2960095,44359,4,1
1769276,26369,3,1
3335249,33198,11,1
2944736,3957,2,0
2561840,28842,26,1
38356,2086,17,1
1836638,41860,5,1
1772288,20591,2,0
1297304,38739,8,1
616244,30391,5,1
1610301,15872,9,1
1119617,22008,7,0
919335,22963,10,1
731545,19691,16,0
2690862,14086,5,0
2953685,2086,6,0
1294906,14536,9,0
3039401,32369,10,1
391281,27323,23,0
1428385,16823,8,0
1869403,44979,17,1
1236342,44142,8,1
2503061,27999,9,0
3021472,24739,13,1
2934068,34126,10,0
4865,44632,11,1
2932729,14197,12,0
1763179,12398,8,0
743552,15765,6,0
2366241,27398,12,0
513851,15950,2,1
16092,44449,6,1
413033,13176,1,1
3028487,14197,6,1
1402213,2314,9,1
683899,45007,18,1
860556,24140,8,1
1667520,32478,10,1
753130,25718,6,1
3339099,41149,2,0
1504301,35223,14,0
818921,33428,7,0
220247,16994,36,1
1513185,24852,3,1
426895,44229,6,1
2266845,27323,6,1
1038047,15134,3,1
948750,48848,30,0
2466204,38293,4,0
61405,42585,16,1
769008,23256,21,0
2874371,47209,16,1
3381547,40001,10,1
724602,28590,14,1
3350727,47209,1,0
1829926,40724,14,1
1577177,1174,19,0
714277,27172,13,1
1618909,36735,3,1
2547819,13870,11,1
3375354,38689,23,0
1462085,33219,11,0
3050118,6448,10,0
2980475,29941,5,1
1890663,13225,9,0
2645323,21246,7,0
1082178,30391,6,1
775639,48313,1,1
2122115,43713,34,0
1569240,42445,2,1
2905771,17518,7,1
1600916,41293,1,1
1328130,24724,27,0
1071311,27845,3,1
1708494,9839,6,1
1021856,33424,3,1
2617722,33407,2,1
936041,45356,1,1
1251102,9779,4,1
3034052,10644,1,1
861120,25043,16,1
313190,48628,4,1
3208075,48203,34,0
1584573,581,26,0
3344430,47097,19,0
3152019,18963,5,0
249524,28465,4,1
2859686,12935,6,1
1840381,47766,10,1
1908323,7963,5,1
161788,48128,2,0
2703725,1999,6,1
904104,5077,11,1
3040525,43662,7,0
1457742,24507,20,1
2832657,8193,12,1
146850,9550,10,0
3097535,3020,2,1
813681,47626,8,1
2505811,47611,2,0
1952747,37646,4,0
1277235,19049,2,0
3027767,48527,12,1
1942090,18471,17,0
1646552,22825,1,1
2330887,16683,4,0
1647165,8912,9,1
2701780,39602,11,0
2092488,19446,11,1
1671192,43712,2,1
917618,48304,10,0
2310316,36443,4,1
2777457,7559,8,1
948888,14259,13,0
868555,33303,7,1
2890551,46513,8,1
3211911,28993,8,1
2690914,13554,7,1
2302599,24382,2,0
1571900,47626,3,0
2772500,38693,6,1
3246775,20794,9,1
586616,10108,1,1
1629849,40136,6,0
739132,26790,22,1
1158498,27464,1,1
649732,27336,17,1
1640934,34,14,1
2519271,29987,3,0
1048144,16249,1,1
389082,28836,11,1
2033409,24964,13,1
2887096,37119,27,1
2002661,10421,11,1
2423234,21616,8,0
1942043,41828,14,1
169788,17794,16,1
3144914,37570,7,1
292192,41259,6,0
3092162,31343,13,1
2316849,33731,6,1
633938,5794,11,0
2321770,21137,20,1
77634,43961,3,1
1838805,31553,9,0
701685,13176,10,1
1294069,6184,5,1
598567,1511,14,1
517881,37524,12,1
2023877,23541,4,1
250487,432,8,1
567417,17302,6,1
1046430,39928,6,1
2492427,95,9,1
1094342,11520,2,0
3413521,47209,2,1
1407356,16283,4,1
100694,39408,7,1
1700928,26157,5,1
2183213,27966,20,1
2359970,459,1,1
3263361,33827,6,1
2315364,27104,8,0
1732006,31040,6,0
1200061,28204,12,1
773399,12419,13,1
2854942,15872,23,0
2216824,14218,4,0
2524313,36070,4,1
625959,39527,34,1
3389181,26620,6,1
1649279,16579,23,1
1780930,48812,5,1
1380655,43961,22,0
2799612,28601,1,1
2317970,23385,1,1
650382,16797,3,0
3314485,36332,12,0
2586238,5428,1,1
1833934,4942,8,1
598057,41950,7,1
2758626,38890,2,1
2049994,42719,11,1
423026,22504,6,0
2076660,15100,1,1
428222,2314,20,1
1863504,32566,4,0
230106,22395,5,1
1221215,38739,5,0
1729965,28384,12,1
3249697,890,14,1
153254,12932,4,1
2348741,18615,1,0
3172058,46372,1,1
156092,15937,3,0
1984676,45747,1,1
2342648,3566,20,0
2504807,14671,9,1
3112524,19508,1,0
1891854,30850,8,1
3108225,11461,2,0
2363759,45817,2,1
2634763,14778,1,1
3164316,37417,7,0
1217798,47766,1,0
3191168,9390,7,0
2063,3464,2,1
241337,29180,4,0
1248642,13502,3,0
2046913,39699,34,0
1222975,41057,17,0
1925625,29346,7,0
359604,38159,5,0
875461,47962,12,0
2317936,32072,12,0
181841,20738,2,0
1784551,47209,1,0
1653041,40342,12,1
2423390,20940,1,0
2896245,46979,2,1
1721315,43394,3,1
356246,42265,6,0
37850,28123,8,0
2529346,24184,8,0
452977,12899,13,0
989888,13176,2,1
1142826,35473,6,1
1183956,44910,15,1
2079634,40571,2,1
2464915,10658,1,1
2387700,45007,3,1
809170,19765,6,0
1120272,6188,26,0
311751,63,11,1
915068,14084,1,0
3172964,39928,5,1
2120649,12341,5,1
2342477,13380,5,1
1355683,46802,11,1
3172926,9515,6,1
3319962,48636,7,0
1571602,27353,2,1
490868,9387,16,1
920008,2450,20,1
1880207,343,6,1
1647278,10880,9,0
48476,20280,8,1
185610,13380,20,1
837394,1925,27,0
2237150,24184,7,1
2891899,48109,3,0
2985063,17794,7,1
3283699,38439,2,1
2345213,37646,4,1
1760712,6656,2,1
1517256,5479,6,0
2425148,18594,7,0
1055715,35911,22,0
2507488,8555,1,1
1156056,38890,6,1
1987758,12254,6,1
643029,35600,11,1
2305857,36606,20,0
3201396,28928,7,0
666157,2086,9,1
250966,6184,25,1
861463,40002,16,0
2750786,45763,6,1
2685645,44781,17,0
678171,21463,23,1
2591790,10385,6,1
155254,21616,7,0
144409,18441,27,0
1118630,17616,4,1
3276927,17652,4,1
3042078,18234,2,1
2298543,22362,7,1
2026309,42736,16,1
2066191,27521,11,1
1823112,32455,1,1
2296567,21903,4,0
2327535,5550,10,0
2145707,26604,1,1
3362932,12341,10,1
2326277,26047,5,0
3383097,25890,11,0
2403519,40604,9,1
2810102,22504,17,0
2177033,26165,3,1
1466,4920,1,0
2471846,35568,17,0
2188335,40545,10,1
1098724,21009,13,1
1722621,13755,6,1
1163306,45007,17,1
448725,9076,3,1
693808,38680,6,0
1243581,43459,1,1
1072706,42768,2,1
2566123,5646,3,1
2764233,28699,77,1
3374120,12196,12,1
621757,30391,6,0
949643,35921,18,1
1789677,42265,1,1
1887026,39409,26,1
936786,45200,3,1
2951475,19068,1,0
2250696,38182,3,1
622073,11777,2,1
1413984,15252,7,1
563864,1025,20,1
1259671,3020,4,1
1191727,40501,6,1
1652353,23576,6,1
1925647,40571,4,1
1718430,40593,3,1
2360333,26620,22,0
2353001,30489,5,0
2809165,44910,4,1
85148,14147,2,1
3083778,32579,8,1
1413307,22035,19,1
1041135,40829,9,1
2858507,47209,3,1
1087069,24086,8,0
623329,47766,5,0
490120,22504,9,0
1834638,39988,12,1
516291,5212,9,1
249884,28204,4,1
467281,4306,23,0
104372,27216,13,0
150514,35909,1,1
2878910,29941,13,0
2827642,14197,7,0
234157,22021,11,1
3247787,22151,15,1
1537999,33898,5,1
3338647,44475,14,0
3095657,16797,14,0
2933895,20995,1,1
2283265,34608,19,1
2006633,3308,4,1
363921,21903,3,1
889154,21376,11,1
2229803,27104,31,0
2246288,39561,24,0
2614721,41658,4,0
1793713,40749,22,1
767767,9477,23,0
760975,37509,8,0
2757538,8536,7,1
615684,10851,1,1
519134,39614,2,0
42176,30442,10,1
1437406,5818,10,0
2837961,24852,2,0
3387417,27845,6,1
796006,32689,1,1
573961,8174,1,1
270827,4605,5,1
1034959,18288,13,0
2302969,16908,5,1
639057,8736,3,1
1583210,5077,7,0
2585762,36011,4,1
760631,36956,6,1
464186,18232,6,1
1842464,48595,1,1
3342686,49235,4,1
3245237,41787,13,1
689501,44359,12,1
3041462,8186,1,1
1626472,5505,6,0
2284095,35461,3,0
3288030,10960,12,0
1081416,42731,17,0
1042888,23282,5,0
566061,38200,15,0
3359253,46900,2,1
3073499,18465,5,0
1869950,21543,1,0
927197,3376,35,0
1466826,890,8,1
1381078,9772,7,1
1703358,17948,5,0
942762,31268,4,0
1025588,28433,28,0
1701594,31651,4,1
2893375,43122,14,0
2862588,1197,7,1
2340704,39877,4,1
1298417,42834,16,0
2135647,29388,3,0
497872,38159,17,0
479522,11782,18,1
3228676,15359,7,0
2459374,40001,3,1
779595,24852,2,1
125371,4983,7,0
3172037,24382,6,1
528017,8367,11,1
2509315,21405,41,0
773922,21903,2,1
1780700,42244,1,1
1296050,13431,4,1
2557223,9934,5,1
528445,1947,1,0
3420976,38159,10,1
3091549,41385,19,0
1239352,28985,10,0
2379323,34898,6,1
1661845,24010,6,1
3355448,8277,1,1
2647869,32579,12,1
938382,432,3,1
2088327,44422,4,0
2561442,29931,9,0
3288745,39619,12,0
2068926,24830,4,0
1446006,12456,5,1
1269552,3952,1,0
2541587,48779,6,1
3087154,17622,21,1
396625,19816,23,0
1693942,10070,9,1
2439715,37950,9,1
749163,21568,6,1
1794674,26209,4,1
1856114,928,2,1
604281,24184,1,1
2511511,17948,2,1
1059499,27845,1,1
2225012,6246,9,0
201373,37458,10,1
578649,43248,4,1
282674,47965,5,0
2424220,14858,1,0
1572453,35221,4,1
3191908,30489,11,1
872020,42360,2,1
2357513,22935,5,1
1854084,13259,6,1
589260,2536,3,1
3009374,19697,3,1
2873140,47209,7,1
2661443,49610,1,1
10606,47011,21,1
2257509,14780,5,1
3328693,44987,5,0
2175561,9352,7,1
2965190,37892,9,0
3334402,39275,1,1
2322597,35628,3,1
573825,34449,14,0
1907131,34466,16,1
1637468,26384,4,1
3103559,40545,8,1
343196,10668,5,0
2933290,47403,14,1
2127578,13870,18,1
3165583,21376,19,0
2803863,397,2,0
2276634,35957,10,1
2651638,2295,4,0
3274964,39182,19,0
2783564,23020,1,0
1543876,11520,4,1
1973605,19048,4,0
606956,13176,12,1
2859506,29252,3,1
1359064,42450,4,1
1990926,37357,2,0
1443263,25659,3,1
767865,8802,14,1
3313168,9808,6,1
2728284,47626,2,0
2041432,4724,10,0
3404706,21086,17,0
613117,13524,12,1
375760,5491,10,1
3258076,27360,15,1
1749127,21616,3,1
1139158,16185,5,0
1667244,28715,17,1
658153,36695,10,0
2868903,36534,3,1
1523211,15109,6,1
1364383,13176,2,1
517852,38656,3,1
2531605,19046,18,1
1691223,14429,5,0
1848432,19820,1,1
2071596,46979,23,1
3143927,22750,11,1
958802,35942,12,1
559278,11977,12,1
380921,19660,4,1
1578791,22969,14,1
497190,20345,12,0
1883672,11121,9,1
1874981,7241,1,0
2000711,9076,1,1
393694,35503,7,0
190270,47577,26,1
1653488,18765,8,1
1942206,47058,8,0
1839458,3599,4,1
555435,28715,26,0
1292621,2295,10,0
2611766,28985,10,1
2960275,9264,1,0
1905660,26698,1,1
904911,28699,7,1
2772850,20632,4,1
740984,21903,6,1
2390772,46346,3,1
2858523,14996,1,0
686464,10132,10,1
3273655,31717,22,0
2947893,3148,4,0
2420917,35233,28,1
1953296,7325,6,0
3420835,28448,1,0
2697150,26209,4,1
3283137,20995,6,1
2377590,3957,1,1
590318,22505,5,0
2862511,24852,2,0
2471158,5883,9,1
1005085,2481,15,0
1367440,5652,14,0
621363,8848,8,1
1353886,38679,3,0
1682189,18598,2,1
2527664,37754,1,1
2874207,34040,7,0
3223261,27086,2,1
845952,1700,6,1
999747,15613,13,0
593571,19660,2,1
841465,25138,4,1
3329527,46667,4,1
643068,7413,23,0
2701499,33468,5,0
2373231,49352,10,1
2288873,12606,4,0
1350276,4807,1,1
1327931,7116,4,0
776516,28535,2,1
2601099,46901,12,0
386917,26324,32,1
434845,13176,5,1
2508636,35815,6,1
1930535,18200,9,1
2662879,38293,1,1
995154,35072,4,1
1931339,8490,6,1
2621846,6361,8,1
784343,6287,12,1
769921,18810,13,0
50067,45007,12,0
1641675,23645,9,0
975211,48705,5,1
79662,5959,20,1
2487307,24852,11,1
1266716,3179,5,0
2459575,18285,33,1
2458188,42828,15,1
430789,24925,10,0
3290727,35702,1,1
2517920,12916,2,0
2865352,8415,1,0
2059672,13176,3,1
764072,41618,5,0
2553472,23375,2,1
862309,27012,2,1
2918206,4605,6,1
543298,27966,11,0
2621698,3626,2,1
1267416,8339,5,1
124418,22591,18,0
2141532,3676,2,0
2185321,40604,8,0
415057,36854,12,1
656011,12409,19,0
156613,13808,2,1
3361015,1158,6,0
1581049,25466,1,1
778678,15313,10,1
1259119,10246,4,0
1587777,21641,8,0
1454898,1940,13,1
366847,3318,4,1
3233250,29926,9,0
2924070,27845,11,0
499445,14576,1,1
2922796,23909,2,1
3297653,24852,4,1
1492148,8424,11,1
1018602,9934,9,0
2280082,25637,8,0
484950,42356,4,0
316177,19846,3,0
939413,8277,12,0
747568,49191,4,0
2613251,22825,5,1
2556210,18234,5,1
1767845,48745,3,0
1167933,45544,8,1
2859692,35470,2,1
1354582,41220,6,1
2738729,37717,2,0
122126,38777,2,1
513275,47357,6,0
603680,2295,7,0
1309953,29662,11,1
2631194,19660,8,1
405698,42585,12,1
177005,16613,16,0
1166154,33548,5,1
1177886,11354,16,0
425909,21938,17,1
482624,27864,1,0
1989509,11945,4,1
412590,48628,28,0
1978991,42719,4,1
42930,13176,5,1
2227005,7948,6,0
1553479,44953,6,0
897219,34262,5,1
800008,47209,12,1
1731266,32829,7,0
458948,9076,2,1
2665981,1194,5,0
345857,27344,1,1
3209204,42887,20,0
312014,4806,3,0
1250748,47766,4,1
1717104,14992,18,1
1712565,42828,14,1
2639694,24964,7,1
